2022-11-21 11:06:51,670 INFO    StreamThr :876570 [internal.py:wandb_internal():88] W&B internal server running at pid: 876570, started at: 2022-11-21 11:06:51.669687
2022-11-21 11:06:52,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:06:52,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-metadata.json
2022-11-21 11:06:52,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/media
2022-11-21 11:06:52,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/media/table
2022-11-21 11:06:52,929 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:06:53,230 INFO    Thread-17 :876570 [upload_job.py:push():143] Uploaded file /tmp/tmpddjropdlwandb/25xpqnev-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-11-21 11:06:53,274 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: log_artifact
2022-11-21 11:06:53,281 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:06:53,513 INFO    Thread-19 :876570 [upload_job.py:push():101] Uploaded file /home/rustem/.cache/wandb/artifacts/obj/md5/29/f3c3746f777e3a61e8fdd2382fdace
2022-11-21 11:06:53,894 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-11-21 11:06:53,894 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/media/table
2022-11-21 11:06:54,206 INFO    SenderThread:876570 [sender.py:send_request_log_artifact():1222] logged artifact run-1fyaeu7j-conf_table - {'id': 'QXJ0aWZhY3Q6Mjg0ODI1MTU1', 'digest': 'c00bd63c232378a8ff5de78bdf762dbb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1ODAzNDY3', 'latestArtifact': None}, 'version': 'latest'}
2022-11-21 11:06:54,206 DEBUG   SenderThread:876570 [sender.py:send():303] send: files
2022-11-21 11:06:54,206 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file media/table/conf_table_0_be5b9890b94badb778f3.table.json with policy now
2022-11-21 11:06:54,207 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,207 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,207 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,207 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:06:54,208 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:06:54,209 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:06:54,209 DEBUG   SenderThread:876570 [sender.py:send_request():317] send_request: log_artifact
2022-11-21 11:06:54,596 INFO    Thread-21 :876570 [upload_job.py:push():143] Uploaded file /tmp/tmpddjropdlwandb/2c2utx4o-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-11-21 11:06:54,894 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:06:54,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:06:54,906 INFO    Thread-23 :876570 [upload_job.py:push():101] Uploaded file /home/rustem/.cache/wandb/artifacts/obj/md5/a7/18e6139b8d4bb63745400727e0a9ee
2022-11-21 11:06:54,915 INFO    Thread-20 :876570 [upload_job.py:push():143] Uploaded file /tmp/tmpddjropdlwandb/3t4d9l4k-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-11-21 11:06:55,519 INFO    SenderThread:876570 [sender.py:send_request_log_artifact():1222] logged artifact run-1fyaeu7j-examples - {'id': 'QXJ0aWZhY3Q6Mjg0ODI1MTY4', 'digest': '46bca21cb949c7f4e6a861749e0bb5c2', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1ODAzNDY5', 'latestArtifact': None}, 'version': 'latest'}
2022-11-21 11:06:55,519 DEBUG   SenderThread:876570 [sender.py:send():303] send: files
2022-11-21 11:06:55,519 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file media/table/examples_1_91f6e347e7ecd02507aa.table.json with policy now
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,520 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,521 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:55,521 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:06:55,521 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:06:55,521 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:06:55,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:06:55,911 INFO    Thread-24 :876570 [upload_job.py:push():143] Uploaded file /tmp/tmpddjropdlwandb/1zijqh4w-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-11-21 11:06:56,895 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:06:58,896 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:06:59,511 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:06:59,513 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:59,513 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:59,513 DEBUG   SenderThread:876570 [sender.py:send():303] send: metric
2022-11-21 11:06:59,513 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:06:59,513 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:06:59,514 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:06:59,897 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:00,899 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:02,900 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:04,901 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:05,364 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:05,365 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:05,365 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:05,366 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:05,902 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:06,903 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:07,075 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 11:07:07,075 DEBUG   SenderThread:876570 [sender.py:send_request():317] send_request: stop_status
2022-11-21 11:07:08,904 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:10,905 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:11,108 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:11,109 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:11,109 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:11,110 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:11,905 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:12,906 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:14,907 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:16,908 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:17,084 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:17,085 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:17,085 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:17,086 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:17,908 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:18,909 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:20,910 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:21,910 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/config.yaml
2022-11-21 11:07:22,142 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 11:07:22,142 DEBUG   SenderThread:876570 [sender.py:send_request():317] send_request: stop_status
2022-11-21 11:07:22,892 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:22,893 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:22,893 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:22,895 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:22,911 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:22,911 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:24,912 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:26,913 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:28,812 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:28,813 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:28,813 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:28,814 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:28,914 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:28,914 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:30,915 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:32,916 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:34,815 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:34,816 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:34,816 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:34,816 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:34,917 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:34,918 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:36,918 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:37,210 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 11:07:37,211 DEBUG   SenderThread:876570 [sender.py:send_request():317] send_request: stop_status
2022-11-21 11:07:38,919 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
2022-11-21 11:07:40,618 DEBUG   HandlerThread:876570 [handler.py:handle_request():139] handle_request: partial_history
2022-11-21 11:07:40,618 DEBUG   SenderThread:876570 [sender.py:send():303] send: history
2022-11-21 11:07:40,619 DEBUG   SenderThread:876570 [sender.py:send():303] send: summary
2022-11-21 11:07:40,619 INFO    SenderThread:876570 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-21 11:07:40,920 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/wandb-summary.json
2022-11-21 11:07:40,920 INFO    Thread-13 :876570 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-21/11-06-49/wandb/run-20221121_110651-1fyaeu7j/files/output.log
